Ticker,Per,Date,Time,Last,Vol
US2.AAPL,0,20170301,09:30:31,137.970000000,100
US2.AAPL,0,20170301,09:30:31,137.970000000,100
US2.AAPL,0,20170301,09:30:31,137.970000000,100
US2.AAPL,0,20170301,09:30:33,137.970000000,100
US2.AAPL,0,20170301,09:30:33,137.970000000,100
US2.AAPL,0,20170301,09:30:35,137.970000000,100
US2.AAPL,0,20170301,09:30:36,137.990000000,100
US2.AAPL,0,20170301,09:30:41,137.960000000,100
US2.AAPL,0,20170301,09:30:43,137.970000000,100
US2.AAPL,0,20170301,09:30:45,137.960000000,100
US2.AAPL,0,20170301,09:30:45,137.960000000,100
US2.AAPL,0,20170301,09:30:50,137.950000000,100
US2.AAPL,0,20170301,09:30:50,137.940000000,200
US2.AAPL,0,20170301,09:30:50,137.940000000,253
US2.AAPL,0,20170301,09:30:51,137.940000000,100
US2.AAPL,0,20170301,09:30:52,137.930000000,100
US2.AAPL,0,20170301,09:30:53,137.930000000,100
US2.AAPL,0,20170301,09:30:55,137.920000000,100
US2.AAPL,0,20170301,09:30:55,137.910000000,100
US2.AAPL,0,20170301,09:30:55,137.910000000,100
US2.AAPL,0,20170301,09:30:56,137.920000000,100
US2.AAPL,0,20170301,09:30:58,137.950000000,100
US2.AAPL,0,20170301,09:30:58,137.950000000,100
US2.AAPL,0,20170301,09:31:00,137.950000000,100
US2.AAPL,0,20170301,09:31:00,137.950000000,100
US2.AAPL,0,20170301,09:31:00,137.950000000,100
US2.AAPL,0,20170301,09:31:00,137.940000000,100
US2.AAPL,0,20170301,09:31:07,137.940000000,100
US2.AAPL,0,20170301,09:31:09,137.930000000,200
US2.AAPL,0,20170301,09:31:09,137.950000000,180
US2.AAPL,0,20170301,09:31:11,137.910000000,100
US2.AAPL,0,20170301,09:31:11,137.910000000,100
US2.AAPL,0,20170301,09:31:12,137.900000000,200
US2.AAPL,0,20170301,09:31:14,137.900000000,300
US2.AAPL,0,20170301,09:31:15,137.900000000,100
US2.AAPL,0,20170301,09:31:15,137.890000000,100
US2.AAPL,0,20170301,09:31:15,137.880000000,100
US2.AAPL,0,20170301,09:31:16,137.910000000,200
US2.AAPL,0,20170301,09:31:16,137.910000000,100
US2.AAPL,0,20170301,09:31:17,137.910000000,100
US2.AAPL,0,20170301,09:31:19,137.910000000,100
US2.AAPL,0,20170301,09:31:19,137.910000000,100
US2.AAPL,0,20170301,09:31:19,137.910000000,100
US2.AAPL,0,20170301,09:31:20,137.910000000,100
US2.AAPL,0,20170301,09:31:20,137.910000000,100
US2.AAPL,0,20170301,09:31:22,137.910000000,200
US2.AAPL,0,20170301,09:31:22,137.910000000,100
US2.AAPL,0,20170301,09:31:23,137.920000000,100
US2.AAPL,0,20170301,09:31:23,137.930000000,100
US2.AAPL,0,20170301,09:31:23,137.930000000,135
US2.AAPL,0,20170301,09:31:24,137.950000000,100
US2.AAPL,0,20170301,09:31:24,137.930000000,300
US2.AAPL,0,20170301,09:31:24,137.930000000,100
US2.AAPL,0,20170301,09:31:24,137.930000000,100
US2.AAPL,0,20170301,09:31:24,137.920000000,100
US2.AAPL,0,20170301,09:31:24,137.920000000,100
US2.AAPL,0,20170301,09:31:24,137.920000000,100
US2.AAPL,0,20170301,09:31:25,137.950000000,100
US2.AAPL,0,20170301,09:31:25,137.920000000,100
US2.AAPL,0,20170301,09:31:25,137.920000000,100
US2.AAPL,0,20170301,09:31:25,137.950000000,100
US2.AAPL,0,20170301,09:31:30,137.960000000,100
US2.AAPL,0,20170301,09:31:30,137.960000000,123
US2.AAPL,0,20170301,09:31:30,137.950000000,100
US2.AAPL,0,20170301,09:31:30,137.950000000,100
US2.AAPL,0,20170301,09:31:30,137.960000000,200
US2.AAPL,0,20170301,09:31:33,137.950000000,100
US2.AAPL,0,20170301,09:31:33,137.950000000,100
US2.AAPL,0,20170301,09:31:33,137.950000000,200
US2.AAPL,0,20170301,09:31:33,137.950000000,100
US2.AAPL,0,20170301,09:31:35,137.950000000,100
US2.AAPL,0,20170301,09:31:40,137.960000000,100
US2.AAPL,0,20170301,09:31:40,137.960000000,100
US2.AAPL,0,20170301,09:31:42,137.980000000,100
US2.AAPL,0,20170301,09:31:42,137.960000000,100
US2.AAPL,0,20170301,09:31:45,137.930000000,100
US2.AAPL,0,20170301,09:31:45,137.920000000,100
US2.AAPL,0,20170301,09:31:45,137.920000000,400
US2.AAPL,0,20170301,09:31:46,137.920000000,200
US2.AAPL,0,20170301,09:31:47,137.930000000,100
US2.AAPL,0,20170301,09:31:47,137.940000000,100
US2.AAPL,0,20170301,09:31:47,137.940000000,100
US2.AAPL,0,20170301,09:31:49,137.950000000,100
US2.AAPL,0,20170301,09:31:50,137.940000000,100
US2.AAPL,0,20170301,09:31:50,137.940000000,100
US2.AAPL,0,20170301,09:31:51,137.940000000,300
US2.AAPL,0,20170301,09:31:51,137.940000000,100
US2.AAPL,0,20170301,09:31:53,137.950000000,100
US2.AAPL,0,20170301,09:31:53,137.940000000,200
US2.AAPL,0,20170301,09:31:57,137.960000000,200
US2.AAPL,0,20170301,09:31:57,137.960000000,100
US2.AAPL,0,20170301,09:32:00,137.960000000,100
US2.AAPL,0,20170301,09:32:01,137.920000000,100
US2.AAPL,0,20170301,09:32:03,137.910000000,100
US2.AAPL,0,20170301,09:32:03,137.910000000,100
US2.AAPL,0,20170301,09:32:05,137.860000000,100
US2.AAPL,0,20170301,09:32:09,137.820000000,100
US2.AAPL,0,20170301,09:32:09,137.810000000,100
US2.AAPL,0,20170301,09:32:11,137.820000000,100
US2.AAPL,0,20170301,09:32:12,137.800000000,100
US2.AAPL,0,20170301,09:32:15,137.760000000,200
US2.AAPL,0,20170301,09:32:15,137.760000000,100
US2.AAPL,0,20170301,09:32:17,137.730000000,100
US2.AAPL,0,20170301,09:32:19,137.720000000,100
US2.AAPL,0,20170301,09:32:23,137.720000000,100
US2.AAPL,0,20170301,09:32:27,137.730000000,100
US2.AAPL,0,20170301,09:32:27,137.730000000,100
US2.AAPL,0,20170301,09:32:29,137.730000000,100
US2.AAPL,0,20170301,09:32:30,137.730000000,100
US2.AAPL,0,20170301,09:32:35,137.730000000,100
US2.AAPL,0,20170301,09:32:35,137.730000000,100
US2.AAPL,0,20170301,09:32:35,137.730000000,100
US2.AAPL,0,20170301,09:32:35,137.730000000,233
US2.AAPL,0,20170301,09:32:37,137.760000000,100
US2.AAPL,0,20170301,09:32:39,137.790000000,100
US2.AAPL,0,20170301,09:32:39,137.810000000,100
US2.AAPL,0,20170301,09:32:39,137.810000000,200
US2.AAPL,0,20170301,09:32:39,137.810000000,344
US2.AAPL,0,20170301,09:32:40,137.820000000,100
US2.AAPL,0,20170301,09:32:40,137.820000000,100
US2.AAPL,0,20170301,09:32:42,137.820000000,100
US2.AAPL,0,20170301,09:32:42,137.820000000,100
US2.AAPL,0,20170301,09:32:45,137.840000000,100
US2.AAPL,0,20170301,09:32:47,137.850000000,100
US2.AAPL,0,20170301,09:32:52,137.830000000,100
US2.AAPL,0,20170301,09:32:52,137.830000000,402
US2.AAPL,0,20170301,09:32:55,137.770000000,100
US2.AAPL,0,20170301,09:32:58,137.800000000,100
US2.AAPL,0,20170301,09:32:59,137.830000000,100
US2.AAPL,0,20170301,09:32:59,137.830000000,100
US2.AAPL,0,20170301,09:32:59,137.830000000,126
US2.AAPL,0,20170301,09:32:59,137.810000000,100
US2.AAPL,0,20170301,09:33:02,137.840000000,100
US2.AAPL,0,20170301,09:33:02,137.840000000,100
US2.AAPL,0,20170301,09:33:03,137.830000000,200
US2.AAPL,0,20170301,09:33:03,137.850000000,100
US2.AAPL,0,20170301,09:33:03,137.860000000,100
US2.AAPL,0,20170301,09:33:03,137.860000000,100
US2.AAPL,0,20170301,09:33:03,137.870000000,100
US2.AAPL,0,20170301,09:33:08,137.880000000,100
US2.AAPL,0,20170301,09:33:14,137.920000000,200
US2.AAPL,0,20170301,09:33:15,137.930000000,200
US2.AAPL,0,20170301,09:33:15,137.930000000,100
US2.AAPL,0,20170301,09:33:15,137.940000000,100
US2.AAPL,0,20170301,09:33:15,137.950000000,200
US2.AAPL,0,20170301,09:33:15,137.940000000,100
US2.AAPL,0,20170301,09:33:15,137.940000000,100
US2.AAPL,0,20170301,09:33:15,137.940000000,100
US2.AAPL,0,20170301,09:33:17,137.940000000,100
US2.AAPL,0,20170301,09:33:17,137.940000000,100
US2.AAPL,0,20170301,09:33:18,137.930000000,100
US2.AAPL,0,20170301,09:33:21,137.930000000,158
US2.AAPL,0,20170301,09:33:21,137.930000000,163
US2.AAPL,0,20170301,09:33:21,137.930000000,237
US2.AAPL,0,20170301,09:33:21,137.940000000,100
US2.AAPL,0,20170301,09:33:21,137.940000000,100
US2.AAPL,0,20170301,09:33:23,137.940000000,100
US2.AAPL,0,20170301,09:33:23,137.930000000,100
US2.AAPL,0,20170301,09:33:23,137.930000000,100
US2.AAPL,0,20170301,09:33:23,137.930000000,100
US2.AAPL,0,20170301,09:33:24,137.930000000,100
US2.AAPL,0,20170301,09:33:24,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.940000000,187
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:25,137.930000000,100
US2.AAPL,0,20170301,09:33:29,137.920000000,100
US2.AAPL,0,20170301,09:33:29,137.900000000,100
US2.AAPL,0,20170301,09:33:33,137.910000000,100
US2.AAPL,0,20170301,09:33:40,137.950000000,193
US2.AAPL,0,20170301,09:33:41,137.970000000,100
US2.AAPL,0,20170301,09:33:41,137.970000000,100
US2.AAPL,0,20170301,09:33:43,137.960000000,100
US2.AAPL,0,20170301,09:33:43,137.960000000,100
US2.AAPL,0,20170301,09:33:43,137.960000000,100
US2.AAPL,0,20170301,09:33:48,137.960000000,100
US2.AAPL,0,20170301,09:33:49,137.960000000,200
US2.AAPL,0,20170301,09:33:50,137.940000000,100
US2.AAPL,0,20170301,09:33:53,137.870000000,100
US2.AAPL,0,20170301,09:33:53,137.860000000,100
US2.AAPL,0,20170301,09:33:54,137.870000000,100
US2.AAPL,0,20170301,09:33:54,137.870000000,100
US2.AAPL,0,20170301,09:33:55,137.890000000,100
US2.AAPL,0,20170301,09:33:57,137.880000000,100
US2.AAPL,0,20170301,09:33:57,137.880000000,100
US2.AAPL,0,20170301,09:33:59,137.870000000,100
US2.AAPL,0,20170301,09:33:59,137.880000000,100
US2.AAPL,0,20170301,09:33:59,137.870000000,100
US2.AAPL,0,20170301,09:34:03,137.880000000,200
US2.AAPL,0,20170301,09:34:03,137.880000000,100
US2.AAPL,0,20170301,09:34:04,137.880000000,100
US2.AAPL,0,20170301,09:34:04,137.880000000,100
US2.AAPL,0,20170301,09:34:04,137.880000000,100
US2.AAPL,0,20170301,09:34:04,137.880000000,100
US2.AAPL,0,20170301,09:34:04,137.870000000,200
US2.AAPL,0,20170301,09:34:04,137.870000000,100
US2.AAPL,0,20170301,09:34:06,137.840000000,200
US2.AAPL,0,20170301,09:34:07,137.830000000,100
US2.AAPL,0,20170301,09:34:08,137.810000000,100
US2.AAPL,0,20170301,09:34:09,137.820000000,216
US2.AAPL,0,20170301,09:34:12,137.830000000,100
US2.AAPL,0,20170301,09:34:12,137.830000000,100
US2.AAPL,0,20170301,09:34:12,137.830000000,100
US2.AAPL,0,20170301,09:34:12,137.840000000,100
US2.AAPL,0,20170301,09:34:12,137.850000000,100
US2.AAPL,0,20170301,09:34:12,137.850000000,100
US2.AAPL,0,20170301,09:34:12,137.850000000,200
US2.AAPL,0,20170301,09:34:16,137.860000000,100
US2.AAPL,0,20170301,09:34:16,137.850000000,100
US2.AAPL,0,20170301,09:34:16,137.850000000,100
US2.AAPL,0,20170301,09:34:16,137.850000000,100
US2.AAPL,0,20170301,09:34:16,137.840000000,100
US2.AAPL,0,20170301,09:34:21,137.820000000,100
US2.AAPL,0,20170301,09:34:21,137.820000000,100
US2.AAPL,0,20170301,09:34:21,137.810000000,200
US2.AAPL,0,20170301,09:34:21,137.800000000,100
US2.AAPL,0,20170301,09:34:22,137.800000000,200
US2.AAPL,0,20170301,09:34:25,137.830000000,100
US2.AAPL,0,20170301,09:34:25,137.830000000,100
US2.AAPL,0,20170301,09:34:26,137.860000000,100
US2.AAPL,0,20170301,09:34:29,137.870000000,100
US2.AAPL,0,20170301,09:34:30,137.850000000,200
US2.AAPL,0,20170301,09:34:30,137.840000000,200
US2.AAPL,0,20170301,09:34:31,137.810000000,100
US2.AAPL,0,20170301,09:34:32,137.830000000,100
US2.AAPL,0,20170301,09:34:32,137.840000000,100
US2.AAPL,0,20170301,09:34:32,137.850000000,100
US2.AAPL,0,20170301,09:34:33,137.860000000,172
US2.AAPL,0,20170301,09:34:33,137.850000000,100
US2.AAPL,0,20170301,09:34:33,137.850000000,182
US2.AAPL,0,20170301,09:34:33,137.850000000,182
US2.AAPL,0,20170301,09:34:35,137.840000000,100
US2.AAPL,0,20170301,09:34:35,137.840000000,100
US2.AAPL,0,20170301,09:34:35,137.840000000,100
US2.AAPL,0,20170301,09:34:35,137.840000000,100
US2.AAPL,0,20170301,09:34:35,137.830000000,100
US2.AAPL,0,20170301,09:34:36,137.820000000,100
US2.AAPL,0,20170301,09:34:36,137.820000000,100
US2.AAPL,0,20170301,09:34:36,137.820000000,100
US2.AAPL,0,20170301,09:34:36,137.820000000,100
US2.AAPL,0,20170301,09:34:37,137.830000000,200
US2.AAPL,0,20170301,09:34:37,137.830000000,136
US2.AAPL,0,20170301,09:34:40,137.850000000,100
US2.AAPL,0,20170301,09:34:42,137.850000000,100
US2.AAPL,0,20170301,09:34:42,137.860000000,199
US2.AAPL,0,20170301,09:34:42,137.870000000,100
US2.AAPL,0,20170301,09:34:46,137.850000000,100
US2.AAPL,0,20170301,09:34:46,137.850000000,100
US2.AAPL,0,20170301,09:34:46,137.850000000,100
US2.AAPL,0,20170301,09:34:46,137.850000000,100
US2.AAPL,0,20170301,09:34:47,137.810000000,100
US2.AAPL,0,20170301,09:34:49,137.830000000,100
US2.AAPL,0,20170301,09:34:49,137.830000000,100
US2.AAPL,0,20170301,09:34:50,137.800000000,100
US2.AAPL,0,20170301,09:34:50,137.800000000,100
US2.AAPL,0,20170301,09:34:50,137.790000000,100
US2.AAPL,0,20170301,09:34:50,137.790000000,100
US2.AAPL,0,20170301,09:34:50,137.800000000,100
US2.AAPL,0,20170301,09:34:53,137.820000000,100
US2.AAPL,0,20170301,09:34:53,137.830000000,100
US2.AAPL,0,20170301,09:34:55,137.850000000,100
US2.AAPL,0,20170301,09:34:56,137.840000000,200
US2.AAPL,0,20170301,09:34:56,137.840000000,329
US2.AAPL,0,20170301,09:34:56,137.840000000,271
US2.AAPL,0,20170301,09:34:56,137.830000000,100
US2.AAPL,0,20170301,09:35:00,137.820000000,100
US2.AAPL,0,20170301,09:35:01,137.830000000,100
US2.AAPL,0,20170301,09:35:01,137.830000000,100
US2.AAPL,0,20170301,09:35:01,137.830000000,100
US2.AAPL,0,20170301,09:35:02,137.830000000,100
US2.AAPL,0,20170301,09:35:02,137.820000000,100
US2.AAPL,0,20170301,09:35:02,137.810000000,100
US2.AAPL,0,20170301,09:35:02,137.800000000,100
US2.AAPL,0,20170301,09:35:02,137.800000000,100
US2.AAPL,0,20170301,09:35:02,137.810000000,100
US2.AAPL,0,20170301,09:35:02,137.790000000,100
US2.AAPL,0,20170301,09:35:02,137.780000000,100
US2.AAPL,0,20170301,09:35:02,137.780000000,100
US2.AAPL,0,20170301,09:35:02,137.780000000,100
US2.AAPL,0,20170301,09:35:02,137.770000000,100
US2.AAPL,0,20170301,09:35:04,137.780000000,100
US2.AAPL,0,20170301,09:35:07,137.780000000,100
US2.AAPL,0,20170301,09:35:07,137.780000000,100
US2.AAPL,0,20170301,09:35:08,137.750000000,700
US2.AAPL,0,20170301,09:35:08,137.750000000,1300
US2.AAPL,0,20170301,09:35:08,137.750000000,100
US2.AAPL,0,20170301,09:35:10,137.760000000,100
US2.AAPL,0,20170301,09:35:10,137.750000000,100
US2.AAPL,0,20170301,09:35:10,137.750000000,100
US2.AAPL,0,20170301,09:35:13,137.720000000,1250
US2.AAPL,0,20170301,09:35:15,137.700000000,100
US2.AAPL,0,20170301,09:35:15,137.720000000,100
US2.AAPL,0,20170301,09:35:15,137.720000000,100
US2.AAPL,0,20170301,09:35:15,137.720000000,100
US2.AAPL,0,20170301,09:35:18,137.720000000,100
US2.AAPL,0,20170301,09:35:18,137.720000000,100
US2.AAPL,0,20170301,09:35:18,137.720000000,100
US2.AAPL,0,20170301,09:35:19,137.720000000,100
US2.AAPL,0,20170301,09:35:19,137.720000000,100
US2.AAPL,0,20170301,09:35:20,137.710000000,100
US2.AAPL,0,20170301,09:35:21,137.700000000,100
US2.AAPL,0,20170301,09:35:21,137.700000000,100
US2.AAPL,0,20170301,09:35:25,137.705000000,100
US2.AAPL,0,20170301,09:35:25,137.700000000,100
US2.AAPL,0,20170301,09:35:25,137.700000000,100
US2.AAPL,0,20170301,09:35:27,137.700000000,100
US2.AAPL,0,20170301,09:35:28,137.710000000,100
US2.AAPL,0,20170301,09:35:29,137.700000000,100
US2.AAPL,0,20170301,09:35:29,137.700000000,100
US2.AAPL,0,20170301,09:35:29,137.700000000,100
US2.AAPL,0,20170301,09:35:29,137.700000000,200
US2.AAPL,0,20170301,09:35:30,137.700000000,100
US2.AAPL,0,20170301,09:35:30,137.705000000,100
US2.AAPL,0,20170301,09:35:31,137.700000000,100
US2.AAPL,0,20170301,09:35:32,137.700000000,100
US2.AAPL,0,20170301,09:35:33,137.700000000,100
US2.AAPL,0,20170301,09:35:33,137.710000000,100
US2.AAPL,0,20170301,09:35:33,137.710000000,100
US2.AAPL,0,20170301,09:35:33,137.710000000,100
US2.AAPL,0,20170301,09:35:34,137.700000000,100
US2.AAPL,0,20170301,09:35:34,137.700000000,100
US2.AAPL,0,20170301,09:35:34,137.680000000,100
US2.AAPL,0,20170301,09:35:36,137.685000000,100
US2.AAPL,0,20170301,09:35:37,137.685000000,100
US2.AAPL,0,20170301,09:35:37,137.670000000,100
US2.AAPL,0,20170301,09:35:37,137.670000000,100
US2.AAPL,0,20170301,09:35:44,137.630000000,200
US2.AAPL,0,20170301,09:35:44,137.630000000,100
US2.AAPL,0,20170301,09:35:44,137.630000000,100
US2.AAPL,0,20170301,09:35:44,137.630000000,200
US2.AAPL,0,20170301,09:35:44,137.630000000,300
US2.AAPL,0,20170301,09:35:46,137.630000000,100
US2.AAPL,0,20170301,09:35:48,137.630000000,100
US2.AAPL,0,20170301,09:35:53,137.620000000,100
US2.AAPL,0,20170301,09:35:57,137.620000000,100
US2.AAPL,0,20170301,09:35:57,137.620000000,100
US2.AAPL,0,20170301,09:35:58,137.615000000,100
US2.AAPL,0,20170301,09:35:58,137.610000000,300
US2.AAPL,0,20170301,09:35:58,137.610000000,100
US2.AAPL,0,20170301,09:35:58,137.610000000,101
US2.AAPL,0,20170301,09:35:58,137.610000000,200
US2.AAPL,0,20170301,09:36:04,137.620000000,100
US2.AAPL,0,20170301,09:36:04,137.620000000,100
US2.AAPL,0,20170301,09:36:04,137.620000000,100
US2.AAPL,0,20170301,09:36:05,137.630000000,100
US2.AAPL,0,20170301,09:36:05,137.640000000,100
US2.AAPL,0,20170301,09:36:05,137.650000000,100
US2.AAPL,0,20170301,09:36:05,137.660000000,100
US2.AAPL,0,20170301,09:36:10,137.680000000,108
US2.AAPL,0,20170301,09:36:10,137.680000000,100
US2.AAPL,0,20170301,09:36:12,137.670000000,100
US2.AAPL,0,20170301,09:36:13,137.670000000,100
US2.AAPL,0,20170301,09:36:13,137.670000000,100
US2.AAPL,0,20170301,09:36:14,137.675000000,100
US2.AAPL,0,20170301,09:36:16,137.690000000,100
US2.AAPL,0,20170301,09:36:17,137.700000000,100
US2.AAPL,0,20170301,09:36:17,137.700000000,100
US2.AAPL,0,20170301,09:36:18,137.720000000,100
US2.AAPL,0,20170301,09:36:18,137.710000000,115
US2.AAPL,0,20170301,09:36:21,137.710000000,100
US2.AAPL,0,20170301,09:36:21,137.710000000,100
US2.AAPL,0,20170301,09:36:21,137.710000000,100
US2.AAPL,0,20170301,09:36:31,137.710000000,100
US2.AAPL,0,20170301,09:36:32,137.720000000,100
US2.AAPL,0,20170301,09:36:32,137.720000000,100
US2.AAPL,0,20170301,09:36:33,137.730000000,500
US2.AAPL,0,20170301,09:36:34,137.740000000,100
US2.AAPL,0,20170301,09:36:36,137.740000000,100
US2.AAPL,0,20170301,09:36:37,137.750000000,536
US2.AAPL,0,20170301,09:36:37,137.750000000,100
US2.AAPL,0,20170301,09:36:38,137.760000000,7000
US2.AAPL,0,20170301,09:36:38,137.760000000,123
US2.AAPL,0,20170301,09:36:38,137.760000000,100
US2.AAPL,0,20170301,09:36:39,137.760000000,100
US2.AAPL,0,20170301,09:36:41,137.760000000,8851
US2.AAPL,0,20170301,09:36:41,137.770000000,200
US2.AAPL,0,20170301,09:36:42,137.770000000,100
US2.AAPL,0,20170301,09:36:51,137.800000000,100
US2.AAPL,0,20170301,09:36:52,137.790000000,100
US2.AAPL,0,20170301,09:36:52,137.790000000,100
US2.AAPL,0,20170301,09:36:53,137.800000000,100
US2.AAPL,0,20170301,09:36:53,137.800000000,100
US2.AAPL,0,20170301,09:36:54,137.810000000,100
US2.AAPL,0,20170301,09:37:01,137.815000000,100
US2.AAPL,0,20170301,09:37:01,137.810000000,300
US2.AAPL,0,20170301,09:37:01,137.810000000,201
US2.AAPL,0,20170301,09:37:01,137.810000000,100
US2.AAPL,0,20170301,09:37:01,137.810000000,300
US2.AAPL,0,20170301,09:37:01,137.800000000,100
US2.AAPL,0,20170301,09:37:01,137.770000000,100
US2.AAPL,0,20170301,09:37:03,137.790000000,100
US2.AAPL,0,20170301,09:37:03,137.790000000,100
US2.AAPL,0,20170301,09:37:03,137.790000000,100
US2.AAPL,0,20170301,09:37:03,137.795000000,100
US2.AAPL,0,20170301,09:37:03,137.790000000,100
US2.AAPL,0,20170301,09:37:04,137.780000000,100
US2.AAPL,0,20170301,09:37:05,137.790000000,100
US2.AAPL,0,20170301,09:37:05,137.790000000,100
US2.AAPL,0,20170301,09:37:06,137.800000000,100
US2.AAPL,0,20170301,09:37:06,137.800000000,100
US2.AAPL,0,20170301,09:37:06,137.800000000,100
US2.AAPL,0,20170301,09:37:06,137.800000000,100
US2.AAPL,0,20170301,09:37:07,137.800000000,100
US2.AAPL,0,20170301,09:37:08,137.800000000,100
US2.AAPL,0,20170301,09:37:12,137.810000000,100
US2.AAPL,0,20170301,09:37:17,137.800000000,100
US2.AAPL,0,20170301,09:37:17,137.800000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,100
US2.AAPL,0,20170301,09:37:20,137.780000000,236
US2.AAPL,0,20170301,09:37:22,137.770000000,200
US2.AAPL,0,20170301,09:37:22,137.770000000,100
US2.AAPL,0,20170301,09:37:25,137.760000000,100
US2.AAPL,0,20170301,09:37:25,137.760000000,104
US2.AAPL,0,20170301,09:37:28,137.700000000,100
US2.AAPL,0,20170301,09:37:33,137.720000000,100
US2.AAPL,0,20170301,09:37:34,137.720000000,100
US2.AAPL,0,20170301,09:37:36,137.730000000,100
US2.AAPL,0,20170301,09:37:36,137.740000000,100
US2.AAPL,0,20170301,09:37:37,137.740000000,100
US2.AAPL,0,20170301,09:37:37,137.740000000,100
US2.AAPL,0,20170301,09:37:38,137.720000000,100
US2.AAPL,0,20170301,09:37:39,137.740000000,200
US2.AAPL,0,20170301,09:37:39,137.750000000,100
US2.AAPL,0,20170301,09:37:39,137.750000000,100
US2.AAPL,0,20170301,09:37:39,137.750000000,146
US2.AAPL,0,20170301,09:37:40,137.760000000,100
US2.AAPL,0,20170301,09:37:42,137.780000000,100
